jour,dep,P,cas_glissant
2020-12-17,86,51,43
2020-12-17,87,69,59
2020-12-17,88,164,156
2020-12-17,89,79,118
2020-12-17,90,71,45
2020-12-17,91,244,203
2020-12-17,92,290,266
2020-12-17,93,372,370
2020-12-17,94,339,330
2020-12-17,95,276,255
2020-12-17,971,18,9
2020-12-17,972,14,12
2020-12-17,973,102,79
2020-12-17,974,37,39
2020-12-17,975,0,0
2020-12-17,976,23,22
2020-12-17,977,7,1
2020-12-17,978,10,6
2020-12-18,01,266,172
2020-12-18,02,221,190
2020-12-18,03,147,116
2020-12-18,04,18,18
2020-12-18,05,43,36
2020-12-18,06,546,385
2020-12-18,07,157,97
2020-12-18,08,145,121
2020-12-18,09,21,15
2020-12-18,10,99,75
2020-12-18,11,73,40
2020-12-18,12,37,32
2020-12-18,13,673,492
2020-12-18,14,102,83
2020-12-18,15,59,39
2020-12-18,16,52,40
2020-12-18,17,28,29
2020-12-18,18,89,90
2020-12-18,19,41,24
2020-12-18,21,186,166
2020-12-18,22,35,41
2020-12-18,23,15,10
2020-12-18,24,39,33
2020-12-18,25,303,236
2020-12-18,26,222,139
2020-12-18,27,107,76
2020-12-18,28,78,61
2020-12-18,29,50,52
2020-12-18,2A,2,3
2020-12-18,2B,13,8
2020-12-18,30,219,166
2020-12-18,31,178,134
2020-12-18,32,29,29
2020-12-18,33,242,197
2020-12-18,34,195,150
2020-12-18,35,117,116
2020-12-18,36,36,34
2020-12-18,37,98,87
2020-12-18,38,564,418
2020-12-18,39,118,108
2020-12-18,40,58,63
2020-12-18,41,95,69
2020-12-18,42,327,208
2020-12-18,43,113,58
2020-12-18,44,178,133
2020-12-18,45,181,147
2020-12-18,46,18,14
2020-12-18,47,100,71
2020-12-18,48,31,12
2020-12-18,49,128,113
2020-12-18,50,58,33
2020-12-18,51,210,144
2020-12-18,52,83,78
2020-12-18,53,70,54
2020-12-18,54,426,300
2020-12-18,55,84,83
2020-12-18,56,60,48
2020-12-18,57,395,343
2020-12-18,58,84,56
2020-12-18,59,554,442
2020-12-18,60,176,135
2020-12-18,61,110,76
2020-12-18,62,452,304
2020-12-18,63,308,164
2020-12-18,64,123,111
2020-12-18,65,70,71
2020-12-18,66,51,38
2020-12-18,67,297,246
2020-12-18,68,255,211
2020-12-18,69,886,573
2020-12-18,70,91,90
2020-12-18,71,185,168
2020-12-18,72,106,118
2020-12-18,73,204,114
2020-12-18,74,358,244
2020-12-18,75,562,442
2020-12-18,76,226,214
2020-12-18,77,354,261
2020-12-18,78,317,245
2020-12-18,79,41,63
2020-12-18,80,159,117
2020-12-18,81,100,66
2020-12-18,82,35,27
2020-12-18,83,319,218
2020-12-18,84,188,152
2020-12-18,85,80,76
2020-12-18,86,34,42
2020-12-18,87,52,58
2020-12-18,88,202,164
2020-12-18,89,141,116
2020-12-18,90,66,49
2020-12-18,91,282,207
2020-12-18,92,372,275
2020-12-18,93,455,377
2020-12-18,94,366,324
2020-12-18,95,306,253
2020-12-18,971,12,10
2020-12-18,972,21,13
2020-12-18,973,79,80
2020-12-18,974,35,37
2020-12-18,975,0,0
2020-12-18,976,23,22
2020-12-18,977,2,1
2020-12-18,978,7,7
2020-12-19,01,192,187
2020-12-19,02,116,192
2020-12-19,03,108,122
2020-12-19,04,4,17
2020-12-19,05,24,37
2020-12-19,06,350,407
2020-12-19,07,126,111
2020-12-19,08,94,125
2020-12-19,09,2,14
2020-12-19,10,50,77
2020-12-19,11,27,40
2020-12-19,12,16,33
2020-12-19,13,338,503
2020-12-19,14,75,85
2020-12-19,15,34,42
2020-12-19,16,17,39
2020-12-19,17,17,29
2020-12-19,18,58,91
2020-12-19,19,24,25
2020-12-19,21,114,167
2020-12-19,22,13,38
2020-12-19,23,3,9
2020-12-19,24,26,34
2020-12-19,25,183,235
2020-12-19,26,168,153
2020-12-19,27,45,77
2020-12-19,28,43,63
2020-12-19,29,22,50
2020-12-19,2A,3,3
2020-12-19,2B,12,9
2020-12-19,30,110,171
2020-12-19,31,91,136
2020-12-19,32,8,27
2020-12-19,33,123,199
2020-12-19,34,123,155
2020-12-19,35,59,112
2020-12-19,36,37,34
2020-12-19,37,59,88
2020-12-19,38,376,446
2020-12-19,39,75,111
2020-12-19,40,37,63
2020-12-19,41,37,69
2020-12-19,42,309,238
2020-12-19,43,102,68
2020-12-19,44,110,138
2020-12-19,45,106,149
2020-12-19,46,4,13
2020-12-19,47,56,71
2020-12-19,48,15,14
2020-12-19,49,75,117
2020-12-19,50,30,35
2020-12-19,51,105,149
2020-12-19,52,58,82
2020-12-19,53,30,53
2020-12-19,54,229,305
2020-12-19,55,45,80
2020-12-19,56,36,48
2020-12-19,57,286,352
2020-12-19,58,33,52
2020-12-19,59,347,450
2020-12-19,60,98,134
2020-12-19,61,45,78
2020-12-19,62,215,308
2020-12-19,63,259,193
2020-12-19,64,52,110
2020-12-19,65,32,70
2020-12-19,66,34,40
2020-12-19,67,253,260
2020-12-19,68,171,213
2020-12-19,69,536,604
2020-12-19,70,48,89
2020-12-19,71,113,171
2020-12-19,72,86,119
2020-12-19,73,150,125
2020-12-19,74,226,258
2020-12-19,75,358,456
2020-12-19,76,118,211
2020-12-19,77,214,263
2020-12-19,78,209,249
2020-12-19,79,35,63
2020-12-19,80,76,119
2020-12-19,81,27,67
2020-12-19,82,15,27
2020-12-19,83,180,228
2020-12-19,84,99,153
2020-12-19,85,53,77
2020-12-19,86,22,42
2020-12-19,87,37,57
2020-12-19,88,124,169
2020-12-19,89,70,115
2020-12-19,90,51,53
2020-12-19,91,188,219
2020-12-19,92,209,281
2020-12-19,93,276,381
2020-12-19,94,224,329
2020-12-19,95,200,258
2020-12-19,971,9,11
2020-12-19,972,6,13
2020-12-19,973,48,81
2020-12-19,974,20,37
2020-12-19,975,0,0
2020-12-19,976,10,21
2020-12-19,977,0,1
2020-12-19,978,4,6
2020-12-20,01,125,202
2020-12-20,02,42,197
2020-12-20,03,44,128
2020-12-20,04,12,19
2020-12-20,05,14,38
2020-12-20,06,102,417
2020-12-20,07,80,121
2020-12-20,08,21,126
2020-12-20,09,0,14
2020-12-20,10,11,77
2020-12-20,11,4,41
2020-12-20,12,0,33
2020-12-20,13,116,506
2020-12-20,14,39,86
2020-12-20,15,14,41
2020-12-20,16,4,39
2020-12-20,17,4,29
2020-12-20,18,9,89
2020-12-20,19,1,25
2020-12-20,21,50,171
2020-12-20,22,4,38
2020-12-20,23,1,9
2020-12-20,24,3,34
2020-12-20,25,30,236
2020-12-20,26,102,166
2020-12-20,27,7,76
2020-12-20,28,13,64
2020-12-20,29,5,48
2020-12-20,2A,2,3
2020-12-20,2B,4,9
2020-12-20,30,29,166
2020-12-20,31,18,132
2020-12-20,32,0,27
2020-12-20,33,26,198
2020-12-20,34,20,155
2020-12-20,35,14,111
2020-12-20,36,0,34
2020-12-20,37,20,90
2020-12-20,38,321,485
2020-12-20,39,19,111
2020-12-20,40,8,63
2020-12-20,41,9,70
2020-12-20,42,151,257
2020-12-20,43,54,76
2020-12-20,44,32,139
2020-12-20,45,40,149
2020-12-20,46,0,12
2020-12-20,47,5,71
2020-12-20,48,1,14
2020-12-20,49,9,116
2020-12-20,50,2,35
2020-12-20,51,23,150
2020-12-20,52,5,82
2020-12-20,53,19,54
2020-12-20,54,51,306
2020-12-20,55,6,80
2020-12-20,56,19,50
2020-12-20,57,39,351
2020-12-20,58,9,52
2020-12-20,59,120,454
2020-12-20,60,18,135
2020-12-20,61,12,77
2020-12-20,62,35,309
2020-12-20,63,164,213
2020-12-20,64,16,110
2020-12-20,65,7,70
2020-12-20,66,4,41
2020-12-20,67,35,261
2020-12-20,68,23,213
2020-12-20,69,315,642
2020-12-20,70,5,89
2020-12-20,71,21,170
2020-12-20,72,35,117
2020-12-20,73,126,140
2020-12-20,74,145,276
2020-12-20,75,162,464
2020-12-20,76,32,212
2020-12-20,77,54,266
2020-12-20,78,51,252
2020-12-20,79,4,62
2020-12-20,80,18,120
2020-12-20,81,5,67
2020-12-20,82,5,28
2020-12-20,83,30,229
2020-12-20,84,23,154
2020-12-20,85,9,77
2020-12-20,86,2,41
2020-12-20,87,2,57
2020-12-20,88,38,172
2020-12-20,89,11,113
2020-12-20,90,4,53
2020-12-20,91,47,222
2020-12-20,92,59,283
2020-12-20,93,79,379
2020-12-20,94,45,327
2020-12-20,95,42,259
2020-12-20,971,2,10
2020-12-20,972,2,14
2020-12-20,973,12,80
2020-12-20,974,6,37
2020-12-20,975,0,0
2020-12-20,976,2,21
2020-12-20,977,0,1
2020-12-20,978,0,6
2020-12-21,01,235,200
2020-12-21,02,243,197
2020-12-21,03,219,131
2020-12-21,04,34,20
2020-12-21,05,71,40
2020-12-21,06,807,459
2020-12-21,07,123,118
2020-12-21,08,177,126
2020-12-21,09,27,13
2020-12-21,10,94,74
2020-12-21,11,79,44
2020-12-21,12,60,34
2020-12-21,13,870,520
2020-12-21,14,144,89
2020-12-21,15,51,39
2020-12-21,16,52,38
2020-12-21,17,69,32
2020-12-21,18,118,91
2020-12-21,19,37,26
2020-12-21,21,240,169
2020-12-21,22,37,36
2020-12-21,23,20,9
2020-12-21,24,33,31
2020-12-21,25,390,246
2020-12-21,26,238,170
2020-12-21,27,150,84
2020-12-21,28,99,65
2020-12-21,29,82,50
2020-12-21,2A,10,4
2020-12-21,2B,21,11
2020-12-21,30,269,173
2020-12-21,31,239,143
2020-12-21,32,49,26
2020-12-21,33,266,197
2020-12-21,34,237,161
2020-12-21,35,120,100
2020-12-21,36,57,35
2020-12-21,37,108,88
2020-12-21,38,567,478
2020-12-21,39,169,114
2020-12-21,40,97,61
2020-12-21,41,97,69
2020-12-21,42,290,254
2020-12-21,43,66,76
2020-12-21,44,144,140
2020-12-21,45,199,152
2020-12-21,46,20,11
2020-12-21,47,99,72
2020-12-21,48,31,15
2020-12-21,49,223,121
2020-12-21,50,93,41
2020-12-21,51,263,156
2020-12-21,52,96,80
2020-12-21,53,67,55
2020-12-21,54,519,320
2020-12-21,55,127,83
2020-12-21,56,99,53
2020-12-21,57,572,356
2020-12-21,58,140,62
2020-12-21,59,790,474
2020-12-21,60,205,137
2020-12-21,61,115,75
2020-12-21,62,490,305
2020-12-21,63,210,205
2020-12-21,64,201,105
2020-12-21,65,101,68
2020-12-21,66,94,47
2020-12-21,67,426,271
2020-12-21,68,365,221
2020-12-21,69,810,640
2020-12-21,70,140,92
2020-12-21,71,293,178
2020-12-21,72,145,115
2020-12-21,73,158,143
2020-12-21,74,389,276
2020-12-21,75,728,482
2020-12-21,76,294,209
2020-12-21,77,434,276
2020-12-21,78,370,256
2020-12-21,79,101,61
2020-12-21,80,144,123
2020-12-21,81,153,76
2020-12-21,82,33,27
2020-12-21,83,467,261
2020-12-21,84,257,151
2020-12-21,85,124,77
2020-12-21,86,60,42
2020-12-21,87,58,53
2020-12-21,88,212,167
2020-12-21,89,172,112
2020-12-21,90,81,54
2020-12-21,91,335,226
2020-12-21,92,435,283
2020-12-21,93,524,369
2020-12-21,94,486,324
2020-12-21,95,385,253
2020-12-21,971,11,10
2020-12-21,972,13,13
2020-12-21,973,107,80
2020-12-21,974,30,35
2020-12-21,975,0,0
2020-12-21,976,44,24
2020-12-21,977,0,1
2020-12-21,978,11,6
2020-12-22,01,254,207
2020-12-22,02,185,195
2020-12-22,03,155,136
2020-12-22,04,51,25
2020-12-22,05,59,43
2020-12-22,06,748,498
2020-12-22,07,117,112
2020-12-22,08,186,133
2020-12-22,09,23,14
2020-12-22,10,127,81
2020-12-22,11,103,52
2020-12-22,12,31,36
2020-12-22,13,671,535
2020-12-22,14,128,96
2020-12-22,15,31,37
2020-12-22,16,62,39
2020-12-22,17,64,36
2020-12-22,18,162,95
2020-12-22,19,37,29
2020-12-22,21,226,167
2020-12-22,22,37,33
2020-12-22,23,12,10
2020-12-22,24,38,33
2020-12-22,25,316,252
2020-12-22,26,193,175
2020-12-22,27,117,86
2020-12-22,28,94,65
2020-12-22,29,60,51
2020-12-22,2A,2,4
2020-12-22,2B,14,11
2020-12-22,30,212,177
2020-12-22,31,214,152
2020-12-22,32,79,30
2020-12-22,33,242,196
2020-12-22,34,199,167
2020-12-22,35,124,100
2020-12-22,36,25,32
2020-12-22,37,127,92
2020-12-22,38,483,473
2020-12-22,39,136,111
2020-12-22,40,95,63
2020-12-22,41,69,66
2020-12-22,42,247,261
2020-12-22,43,39,73
2020-12-22,44,179,144
2020-12-22,45,157,149
2020-12-22,46,16,12
2020-12-22,47,90,74
2020-12-22,48,33,18
2020-12-22,49,159,127
2020-12-22,50,47,43
2020-12-22,51,283,169
2020-12-22,52,77,78
2020-12-22,53,58,54
2020-12-22,54,419,333
2020-12-22,55,111,81
2020-12-22,56,71,57
2020-12-22,57,483,369
2020-12-22,58,71,66
2020-12-22,59,713,502
2020-12-22,60,225,147
2020-12-22,61,85,77
2020-12-22,62,395,311
2020-12-22,63,266,222
2020-12-22,64,113,104
2020-12-22,65,71,66
2020-12-22,66,73,52
2020-12-22,67,333,279
2020-12-22,68,351,234
2020-12-22,69,601,633
2020-12-22,70,132,100
2020-12-22,71,239,181
2020-12-22,72,138,110
2020-12-22,73,217,158
2020-12-22,74,318,282
2020-12-22,75,655,503
2020-12-22,76,275,211
2020-12-22,77,323,277
2020-12-22,78,336,257
2020-12-22,79,99,63
2020-12-22,80,200,130
2020-12-22,81,83,72
2020-12-22,82,37,27
2020-12-22,83,418,284
2020-12-22,84,209,156
2020-12-22,85,96,77
2020-12-22,86,41,39
2020-12-22,87,41,45
2020-12-22,88,165,156
2020-12-22,89,130,108
2020-12-22,90,74,56
2020-12-22,91,258,230
2020-12-22,92,369,288
2020-12-22,93,444,372
2020-12-22,94,403,322
2020-12-22,95,297,259
2020-12-22,971,11,10
2020-12-22,972,10,13
2020-12-22,973,88,76
2020-12-22,974,35,31
2020-12-22,975,0,0
2020-12-22,976,31,24
2020-12-22,977,5,2
2020-12-22,978,13,7
2020-12-23,01,183,209
2020-12-23,02,188,184
2020-12-23,03,124,136
2020-12-23,04,31,26
2020-12-23,05,81,49
2020-12-23,06,654,525
2020-12-23,07,114,115
2020-12-23,08,188,137
2020-12-23,09,17,16
2020-12-23,10,131,87
2020-12-23,11,68,57
2020-12-23,12,59,40
2020-12-23,13,638,551
2020-12-23,14,141,104
2020-12-23,15,30,35
2020-12-23,16,64,42
2020-12-23,17,87,43
2020-12-23,18,94,88
2020-12-23,19,27,29
2020-12-23,21,201,169
2020-12-23,22,37,33
2020-12-23,23,9,10
2020-12-23,24,46,34
2020-12-23,25,268,251
2020-12-23,26,163,177
2020-12-23,27,90,87
2020-12-23,28,115,72
2020-12-23,29,70,49
2020-12-23,2A,7,4
2020-12-23,2B,23,13
2020-12-23,30,182,174
2020-12-23,31,189,159
2020-12-23,32,32,31
2020-12-23,33,250,198
2020-12-23,34,193,162
2020-12-23,35,113,93
2020-12-23,36,36,32
2020-12-23,37,137,91
2020-12-23,38,390,458
2020-12-23,39,132,109
2020-12-23,40,98,67
2020-12-23,41,78,66
2020-12-23,42,242,263
2020-12-23,43,50,72
2020-12-23,44,211,148
2020-12-23,45,128,148
2020-12-23,46,11,11
2020-12-23,47,60,72
2020-12-23,48,16,19
2020-12-23,49,164,131
2020-12-23,50,83,50
2020-12-23,51,258,180
2020-12-23,52,99,76
2020-12-23,53,53,51
2020-12-23,54,393,346
2020-12-23,55,102,83
2020-12-23,56,76,61
2020-12-23,57,430,372
2020-12-23,58,75,68
2020-12-23,59,554,509
2020-12-23,60,159,149
2020-12-23,61,81,79
2020-12-23,62,327,317
2020-12-23,63,173,225
2020-12-23,64,114,103
2020-12-23,65,73,65
2020-12-23,66,68,54
2020-12-23,67,377,296
2020-12-23,68,291,243
2020-12-23,69,640,638
2020-12-23,70,118,93
2020-12-23,71,167,180
2020-12-23,72,134,113
2020-12-23,73,162,165
2020-12-23,74,277,285
2020-12-23,75,582,512
2020-12-23,76,282,216
2020-12-23,77,306,279
2020-12-23,78,292,262
2020-12-23,79,71,62
2020-12-23,80,195,137
2020-12-23,81,80,74
2020-12-23,82,33,27
2020-12-23,83,384,298
2020-12-23,84,213,163
2020-12-23,85,95,79
2020-12-23,86,41,36
2020-12-23,87,35,42
2020-12-23,88,170,154
2020-12-23,89,95,100
2020-12-23,90,65,59
2020-12-23,91,285,234
2020-12-23,92,362,299
2020-12-23,93,403,365
2020-12-23,94,394,322
2020-12-23,95,243,250
2020-12-23,971,16,11
2020-12-23,972,11,11
2020-12-23,973,85,74
2020-12-23,974,29,27
2020-12-23,975,0,0
2020-12-23,976,28,23
2020-12-23,977,0,2
2020-12-23,978,3,7
2020-12-24,01,133,198
2020-12-24,02,111,158
2020-12-24,03,101,128
2020-12-24,04,29,26
2020-12-24,05,83,54
2020-12-24,06,479,527
2020-12-24,07,85,115
2020-12-24,08,96,130
2020-12-24,09,22,16
2020-12-24,10,81,85
2020-12-24,11,58,59
2020-12-24,12,37,34
2020-12-24,13,523,547
2020-12-24,14,103,105
2020-12-24,15,35,36
2020-12-24,16,35,41
2020-12-24,17,52,46
2020-12-24,18,96,89
2020-12-24,19,30,28
2020-12-24,21,161,168
2020-12-24,22,22,26
2020-12-24,23,8,10
2020-12-24,24,22,30
2020-12-24,25,228,245
2020-12-24,26,138,175
2020-12-24,27,76,85
2020-12-24,28,57,71
2020-12-24,29,49,48
2020-12-24,2A,13,6
2020-12-24,2B,13,14
2020-12-24,30,146,167
2020-12-24,31,166,156
2020-12-24,32,25,32
2020-12-24,33,152,186
2020-12-24,34,165,162
2020-12-24,35,107,93
2020-12-24,36,36,32
2020-12-24,37,66,88
2020-12-24,38,317,431
2020-12-24,39,123,110
2020-12-24,40,58,64
2020-12-24,41,65,64
2020-12-24,42,189,251
2020-12-24,43,61,69
2020-12-24,44,198,150
2020-12-24,45,129,134
2020-12-24,46,28,14
2020-12-24,47,60,67
2020-12-24,48,6,19
2020-12-24,49,127,126
2020-12-24,50,56,53
2020-12-24,51,151,185
2020-12-24,52,67,69
2020-12-24,53,53,50
2020-12-24,54,218,322
2020-12-24,55,52,75
2020-12-24,56,48,58
2020-12-24,57,300,358
2020-12-24,58,55,67
2020-12-24,59,444,503
2020-12-24,60,120,143
2020-12-24,61,88,77
2020-12-24,62,244,308
2020-12-24,63,120,214
2020-12-24,64,108,104
2020-12-24,65,71,61
2020-12-24,66,71,56
2020-12-24,67,241,280
2020-12-24,68,199,236
2020-12-24,69,422,601
2020-12-24,70,71,86
2020-12-24,71,163,169
2020-12-24,72,97,106
2020-12-24,73,77,156
2020-12-24,74,226,277
2020-12-24,75,495,506
2020-12-24,76,184,202
2020-12-24,77,270,279
2020-12-24,78,246,260
2020-12-24,79,52,58
2020-12-24,80,120,130
2020-12-24,81,143,84
2020-12-24,82,25,26
2020-12-24,83,256,293
2020-12-24,84,161,164
2020-12-24,85,63,74
2020-12-24,86,21,32
2020-12-24,87,37,37
2020-12-24,88,139,150
2020-12-24,89,97,102
2020-12-24,90,57,57
2020-12-24,91,226,232
2020-12-24,92,304,301
2020-12-24,93,385,367
2020-12-24,94,307,318
2020-12-24,95,246,246
2020-12-24,971,20,12
2020-12-24,972,4,10
2020-12-24,973,57,68
2020-12-24,974,16,24
2020-12-24,975,0,0
2020-12-24,976,23,23
2020-12-24,977,0,1
2020-12-24,978,3,6
2020-12-25,01,11,162
2020-12-25,02,4,127
2020-12-25,03,6,108
2020-12-25,04,4,24
2020-12-25,05,12,49
2020-12-25,06,31,453
2020-12-25,07,7,93
2020-12-25,08,6,110
2020-12-25,09,0,13
2020-12-25,10,2,71
2020-12-25,11,3,49
2020-12-25,12,3,29
2020-12-25,13,57,459
2020-12-25,14,12,92
2020-12-25,15,1,28
2020-12-25,16,1,34
2020-12-25,17,2,42
2020-12-25,18,10,78
2020-12-25,19,3,23
2020-12-25,21,15,144
2020-12-25,22,6,22
2020-12-25,23,0,8
2020-12-25,24,2,24
2020-12-25,25,9,203
2020-12-25,26,17,146
2020-12-25,27,8,70
2020-12-25,28,6,61
2020-12-25,29,5,42
2020-12-25,2A,0,5
2020-12-25,2B,3,13
2020-12-25,30,24,139
2020-12-25,31,13,133
2020-12-25,32,2,28
2020-12-25,33,15,153
2020-12-25,34,12,136
2020-12-25,35,3,77
2020-12-25,36,1,27
2020-12-25,37,12,76
2020-12-25,38,41,356
2020-12-25,39,13,95
2020-12-25,40,1,56
2020-12-25,41,4,51
2020-12-25,42,13,206
2020-12-25,43,1,53
2020-12-25,44,24,128
2020-12-25,45,12,110
2020-12-25,46,5,12
2020-12-25,47,9,54
2020-12-25,48,4,15
2020-12-25,49,4,109
2020-12-25,50,3,45
2020-12-25,51,15,157
2020-12-25,52,5,58
2020-12-25,53,3,40
2020-12-25,54,19,264
2020-12-25,55,5,64
2020-12-25,56,3,50
2020-12-25,57,41,307
2020-12-25,58,1,55
2020-12-25,59,59,432
2020-12-25,60,14,120
2020-12-25,61,8,62
2020-12-25,62,31,248
2020-12-25,63,14,172
2020-12-25,64,7,87
2020-12-25,65,1,51
2020-12-25,66,7,50
2020-12-25,67,30,242
2020-12-25,68,26,204
2020-12-25,69,42,481
2020-12-25,70,8,75
2020-12-25,71,18,145
2020-12-25,72,13,93
2020-12-25,73,20,130
2020-12-25,74,18,228
2020-12-25,75,71,436
2020-12-25,76,27,173
2020-12-25,77,48,236
2020-12-25,78,26,219
2020-12-25,79,4,52
2020-12-25,80,3,108
2020-12-25,81,8,71
2020-12-25,82,2,21
2020-12-25,83,20,251
2020-12-25,84,15,140
2020-12-25,85,4,63
2020-12-25,86,0,27
2020-12-25,87,1,30
2020-12-25,88,7,122
2020-12-25,89,6,83
2020-12-25,90,3,48
2020-12-25,91,24,195
2020-12-25,92,42,254
2020-12-25,93,49,309
2020-12-25,94,27,269
2020-12-25,95,23,205
2020-12-25,971,3,10
2020-12-25,972,0,7
2020-12-25,973,5,57
2020-12-25,974,3,20
2020-12-25,975,0,0
2020-12-25,976,3,20
2020-12-25,977,0,1
2020-12-25,978,0,5
2020-12-26,01,104,149
2020-12-26,02,105,125
2020-12-26,03,76,104
2020-12-26,04,20,26
2020-12-26,05,45,52
2020-12-26,06,382,458
2020-12-26,07,49,82
2020-12-26,08,79,108
2020-12-26,09,11,14
2020-12-26,10,55,72
2020-12-26,11,38,50
2020-12-26,12,38,33
2020-12-26,13,363,463
2020-12-26,14,81,93
2020-12-26,15,17,26
2020-12-26,16,16,33
2020-12-26,17,32,44
2020-12-26,18,55,78
2020-12-26,19,18,22
2020-12-26,21,101,142
2020-12-26,22,26,24
2020-12-26,23,9,8
2020-12-26,24,16,23
2020-12-26,25,238,211
2020-12-26,26,73,132
2020-12-26,27,36,69
2020-12-26,28,42,61
2020-12-26,29,38,44
2020-12-26,2A,19,8
2020-12-26,2B,23,14
2020-12-26,30,107,138
2020-12-26,31,109,135
2020-12-26,32,12,28
2020-12-26,33,159,159
2020-12-26,34,120,135
2020-12-26,35,97,83
2020-12-26,36,31,27
2020-12-26,37,44,73
2020-12-26,38,205,332
2020-12-26,39,77,96
2020-12-26,40,42,57
2020-12-26,41,34,51
2020-12-26,42,148,183
2020-12-26,43,24,42
2020-12-26,44,134,132
2020-12-26,45,93,108
2020-12-26,46,13,13
2020-12-26,47,41,52
2020-12-26,48,2,13
2020-12-26,49,106,113
2020-12-26,50,35,46
2020-12-26,51,124,160
2020-12-26,52,55,58
2020-12-26,53,32,41
2020-12-26,54,232,264
2020-12-26,55,64,67
2020-12-26,56,52,53
2020-12-26,57,73,277
2020-12-26,58,28,54
2020-12-26,59,381,437
2020-12-26,60,93,119
2020-12-26,61,75,66
2020-12-26,62,197,246
2020-12-26,63,102,150
2020-12-26,64,74,90
2020-12-26,65,48,53
2020-12-26,66,34,50
2020-12-26,67,60,215
2020-12-26,68,78,190
2020-12-26,69,305,448
2020-12-26,70,89,80
2020-12-26,71,78,140
2020-12-26,72,96,94
2020-12-26,73,66,118
2020-12-26,74,221,228
2020-12-26,75,416,444
2020-12-26,76,176,181
2020-12-26,77,225,237
2020-12-26,78,256,225
2020-12-26,79,46,54
2020-12-26,80,89,110
2020-12-26,81,33,72
2020-12-26,82,21,22
2020-12-26,83,211,255
2020-12-26,84,76,136
2020-12-26,85,54,64
2020-12-26,86,19,26
2020-12-26,87,43,31
2020-12-26,88,83,116
2020-12-26,89,67,83
2020-12-26,90,63,50
2020-12-26,91,206,197
2020-12-26,92,237,258
2020-12-26,93,318,315
2020-12-26,94,239,272
2020-12-26,95,233,210
2020-12-26,971,4,10
2020-12-26,972,5,6
2020-12-26,973,48,57
2020-12-26,974,17,19
2020-12-26,975,0,0
2020-12-26,976,10,20
2020-12-26,977,1,1
2020-12-26,978,3,5
2020-12-27,01,22,135
2020-12-27,02,15,122
2020-12-27,03,11,99
2020-12-27,04,7,25
2020-12-27,05,10,52
2020-12-27,06,103,458
2020-12-27,07,6,72
2020-12-27,08,16,107
2020-12-27,09,4,15
2020-12-27,10,12,72
2020-12-27,11,11,51
2020-12-27,12,7,34
2020-12-27,13,89,459
2020-12-27,14,37,92
2020-12-27,15,3,24
2020-12-27,16,5,34
2020-12-27,17,2,44
2020-12-27,18,10,78
2020-12-27,19,4,22
2020-12-27,21,35,140
2020-12-27,22,4,24
2020-12-27,23,0,8
2020-12-27,24,4,23
2020-12-27,25,9,208
2020-12-27,26,14,119
2020-12-27,27,4,69
2020-12-27,28,5,60
2020-12-27,29,10,45
2020-12-27,2A,0,7
2020-12-27,2B,4,14
2020-12-27,30,13,136
2020-12-27,31,49,140
2020-12-27,32,2,29
2020-12-27,33,41,161
2020-12-27,34,23,136
2020-12-27,35,18,83
2020-12-27,36,4,27
2020-12-27,37,15,73
2020-12-27,38,52,294
2020-12-27,39,11,94
2020-12-27,40,7,57
2020-12-27,41,2,50
2020-12-27,42,32,166
2020-12-27,43,5,35
2020-12-27,44,27,131
2020-12-27,45,42,109
2020-12-27,46,1,13
2020-12-27,47,2,52
2020-12-27,48,3,14
2020-12-27,49,7,113
2020-12-27,50,11,47
2020-12-27,51,18,159
2020-12-27,52,1,57
2020-12-27,53,3,38
2020-12-27,54,44,263
2020-12-27,55,8,67
2020-12-27,56,7,51
2020-12-27,57,44,278
2020-12-27,58,9,54
2020-12-27,59,104,435
2020-12-27,60,20,119
2020-12-27,61,9,66
2020-12-27,62,24,244
2020-12-27,63,30,131
2020-12-27,64,22,91
2020-12-27,65,5,53
2020-12-27,66,4,50
2020-12-27,67,42,216
2020-12-27,68,35,192
2020-12-27,69,70,413
2020-12-27,70,4,80
2020-12-27,71,30,141
2020-12-27,72,22,92
2020-12-27,73,29,104
2020-12-27,74,34,212
2020-12-27,75,102,436
2020-12-27,76,28,181
2020-12-27,77,44,236
2020-12-27,78,33,223
2020-12-27,79,9,55
2020-12-27,80,12,109
2020-12-27,81,8,73
2020-12-27,82,2,22
2020-12-27,83,34,256
2020-12-27,84,14,135
2020-12-27,85,21,65
2020-12-27,86,3,26
2020-12-27,87,8,32
2020-12-27,88,13,113
2020-12-27,89,21,84
2020-12-27,90,5,50
2020-12-27,91,40,196
2020-12-27,92,45,256
2020-12-27,93,79,315
2020-12-27,94,65,274
2020-12-27,95,31,208
2020-12-27,971,5,10
2020-12-27,972,0,6
2020-12-27,973,1,56
2020-12-27,974,5,19
2020-12-27,975,0,0
2020-12-27,976,3,20
2020-12-27,977,0,1
2020-12-27,978,0,5
2020-12-28,01,258,138
2020-12-28,02,231,120
2020-12-28,03,194,95
2020-12-28,04,59,29
2020-12-28,05,103,56
2020-12-28,06,879,468
2020-12-28,07,113,70
2020-12-28,08,221,113
2020-12-28,09,35,16
2020-12-28,10,99,72
2020-12-28,11,92,53
2020-12-28,12,61,34
2020-12-28,13,962,472
2020-12-28,14,161,95
2020-12-28,15,38,22
2020-12-28,16,43,32
