dep,jour,taux_posiv_glissant
64,2020-11-17,7.482574825748258
65,2020-11-17,11.601041327692808
66,2020-11-17,4.148161307514656
67,2020-11-17,7.645484097138122
68,2020-11-17,8.844018722107325
69,2020-11-17,14.265941919573205
70,2020-11-17,10.203054203725458
71,2020-11-17,11.972128378378379
72,2020-11-17,7.9684841973319
73,2020-11-17,18.799682034976154
74,2020-11-17,21.94753267017749
75,2020-11-17,7.321556213621975
76,2020-11-17,9.320651092450353
77,2020-11-17,11.7992071838848
78,2020-11-17,10.773804161787226
79,2020-11-17,6.139791799447631
80,2020-11-17,8.42026825633383
81,2020-11-17,7.549097513906232
82,2020-11-17,8.284777858703569
83,2020-11-17,7.573065802765876
84,2020-11-17,10.926265332017483
85,2020-11-17,6.983791402396053
86,2020-11-17,6.438959050899349
87,2020-11-17,7.241232429362487
88,2020-11-17,9.996237300890504
89,2020-11-17,11.219763252702007
90,2020-11-17,14.193548387096774
91,2020-11-17,10.411007703611345
92,2020-11-17,8.835254040733492
93,2020-11-17,12.622297378910496
94,2020-11-17,10.968080384165289
95,2020-11-17,12.2865204692837
971,2020-11-17,5.193532582067614
972,2020-11-17,7.613636363636364
973,2020-11-17,5.908622466506356
974,2020-11-17,3.837201100373845
975,2020-11-17,0
976,2020-11-17,9.310518369401107
977,2020-11-17,4.731182795698925
978,2020-11-17,7.880434782608696
01,2020-11-18,14.794105655541964
02,2020-11-18,9.557408595253367
03,2020-11-18,10.03757911392405
04,2020-11-18,9.880239520958083
05,2020-11-18,14.863136352008185
06,2020-11-18,8.095513452838532
07,2020-11-18,13.963366073798781
08,2020-11-18,11.661402400505368
09,2020-11-18,4.046072061429416
10,2020-11-18,10.62076299348664
11,2020-11-18,5.047923322683706
12,2020-11-18,5.35631652012957
13,2020-11-18,7.453146853146853
14,2020-11-18,6.613238712834944
15,2020-11-18,7.034926925935101
16,2020-11-18,6.428049671292914
17,2020-11-18,3.403384787055979
18,2020-11-18,10.20727414939382
19,2020-11-18,6.005665722379604
21,2020-11-18,9.147120102157404
22,2020-11-18,5.633220282901812
23,2020-11-18,6.974981046247157
24,2020-11-18,6.316879530548844
25,2020-11-18,13.661861390916219
26,2020-11-18,12.591519219035998
27,2020-11-18,10.357478030884737
28,2020-11-18,9.119233073696824
29,2020-11-18,3.5838795147120344
2A,2020-11-18,3.2928942807625647
2B,2020-11-18,3.465245027680951
30,2020-11-18,9.253254851099916
31,2020-11-18,6.5253532834580215
32,2020-11-18,7.778915046059365
33,2020-11-18,7.007757902160671
34,2020-11-18,6.627922162726916
35,2020-11-18,6.501956947162427
36,2020-11-18,6.943631753462063
37,2020-11-18,7.5514339152119705
38,2020-11-18,16.93577648766328
39,2020-11-18,10.70906432748538
40,2020-11-18,7.6546003016591255
41,2020-11-18,9.532062391681109
42,2020-11-18,15.237234134159994
43,2020-11-18,15.871559633027523
44,2020-11-18,7.179117911791179
45,2020-11-18,10.319219021381086
46,2020-11-18,7.754660902458794
47,2020-11-18,9.065260058881258
48,2020-11-18,12.31549815498155
49,2020-11-18,8.370952460569582
50,2020-11-18,6.6248105650573725
51,2020-11-18,7.752715121136173
52,2020-11-18,10.71493541931963
53,2020-11-18,9.590002808199943
54,2020-11-18,7.484715322888803
55,2020-11-18,8.773198361050856
56,2020-11-18,6.5052375891908305
57,2020-11-18,9.538293291411778
58,2020-11-18,7.487076871769218
59,2020-11-18,9.717469160366097
60,2020-11-18,10.260471664906722
61,2020-11-18,8.826990976853669
62,2020-11-18,10.278821982887848
63,2020-11-18,8.599678086916533
64,2020-11-18,7.331919210550586
65,2020-11-18,11.282349520209364
66,2020-11-18,3.8577038577038576
67,2020-11-18,7.657223796033994
68,2020-11-18,8.991641300671596
69,2020-11-18,13.849881107272646
70,2020-11-18,10.231516056758776
71,2020-11-18,11.85031185031185
72,2020-11-18,8.185111989459816
73,2020-11-18,18.006662465112093
74,2020-11-18,21.78959677768634
75,2020-11-18,7.110384520636911
76,2020-11-18,8.962163697025627
77,2020-11-18,11.692621904518765
78,2020-11-18,10.205872965209064
79,2020-11-18,6.2239484653277755
80,2020-11-18,8.226221079691516
81,2020-11-18,7.284026079869601
82,2020-11-18,8.170367915147498
83,2020-11-18,7.333905895343844
84,2020-11-18,10.29053420805998
85,2020-11-18,6.812410974174769
86,2020-11-18,6.525093021145295
87,2020-11-18,6.9990910271393325
88,2020-11-18,9.529661490336276
89,2020-11-18,11.319381255686988
90,2020-11-18,14.060072501294666
91,2020-11-18,10.098552135296265
92,2020-11-18,8.59009080771069
93,2020-11-18,12.255005268703899
94,2020-11-18,10.772451477841253
95,2020-11-18,12.044325227562553
971,2020-11-18,5.044642857142858
972,2020-11-18,7.429154965534848
973,2020-11-18,5.660954712362301
974,2020-11-18,3.9219330855018586
975,2020-11-18,0
976,2020-11-18,9.370563180312352
977,2020-11-18,4.752475247524752
978,2020-11-18,8.373205741626794
01,2020-11-19,14.151123559742823
02,2020-11-19,9.529750479846449
03,2020-11-19,8.94593118514473
04,2020-11-19,10.233160621761659
05,2020-11-19,14.548902736385802
06,2020-11-19,7.652308600088508
07,2020-11-19,12.707100591715975
08,2020-11-19,11.08029399528498
09,2020-11-19,3.523489932885906
10,2020-11-19,9.53804347826087
11,2020-11-19,4.574455278680631
12,2020-11-19,5.231833910034602
13,2020-11-19,7.196595485979178
14,2020-11-19,5.9556876170790005
15,2020-11-19,7.071793492874429
16,2020-11-19,5.875186137809665
17,2020-11-19,3.061787421846267
18,2020-11-19,8.766140602582496
19,2020-11-19,5.923884966419838
21,2020-11-19,8.781309506371759
22,2020-11-19,5.296309439318666
23,2020-11-19,6.186759178953455
24,2020-11-19,6.040181464679197
25,2020-11-19,12.883678039783955
26,2020-11-19,11.480851063829787
27,2020-11-19,9.601643444087173
28,2020-11-19,9.10829548171169
29,2020-11-19,3.3154480659886283
2A,2020-11-19,3.038046564452016
2B,2020-11-19,2.6808412294892534
30,2020-11-19,8.319694489907256
31,2020-11-19,5.797841555169714
32,2020-11-19,7.0085470085470085
33,2020-11-19,6.483940649456425
34,2020-11-19,6.148055207026349
35,2020-11-19,6.051825934834901
36,2020-11-19,6.40500323485012
37,2020-11-19,6.644841620952044
38,2020-11-19,15.891058648272288
39,2020-11-19,10.552628023240104
40,2020-11-19,7.17375250553856
41,2020-11-19,8.708596948269445
42,2020-11-19,13.766813965910746
43,2020-11-19,13.894123693678258
44,2020-11-19,6.501095690284879
45,2020-11-19,9.79029656284899
46,2020-11-19,6.9912255873195575
47,2020-11-19,9.093281148075668
48,2020-11-19,13.26530612244898
49,2020-11-19,7.1222447350647755
50,2020-11-19,6.25999543066027
51,2020-11-19,7.607217336113882
52,2020-11-19,9.729064039408868
53,2020-11-19,9.216730038022813
54,2020-11-19,7.345307308970099
55,2020-11-19,8.416443687667234
56,2020-11-19,6.191738647053793
57,2020-11-19,9.396625893090937
58,2020-11-19,7.247170500182548
59,2020-11-19,9.296419711404372
60,2020-11-19,9.917408697896503
61,2020-11-19,7.953354297693921
62,2020-11-19,9.65875636791849
63,2020-11-19,8.134030126037505
64,2020-11-19,7.05900931726062
65,2020-11-19,11.026183119206374
66,2020-11-19,3.578186822638913
67,2020-11-19,7.147536892022588
68,2020-11-19,8.421218322052573
69,2020-11-19,12.878552477472095
70,2020-11-19,10.116032031377676
71,2020-11-19,11.065430980419483
72,2020-11-19,7.9199928244685625
73,2020-11-19,17.51803181503804
74,2020-11-19,20.77392120075047
75,2020-11-19,6.489689170736224
76,2020-11-19,8.525580379885016
77,2020-11-19,11.131260128096304
78,2020-11-19,9.58782121957425
79,2020-11-19,5.873539106982319
80,2020-11-19,7.865168539325842
81,2020-11-19,6.798271229996495
82,2020-11-19,7.362617819669216
83,2020-11-19,6.9152565502183405
84,2020-11-19,9.525437636761488
85,2020-11-19,6.494490358126721
86,2020-11-19,5.771268908372676
87,2020-11-19,6.721955477957224
88,2020-11-19,8.818954170156754
89,2020-11-19,11.008200675349734
90,2020-11-19,14.16878351679368
91,2020-11-19,9.437180216031836
92,2020-11-19,7.8089640963285705
93,2020-11-19,11.495704901465388
94,2020-11-19,10.101198005804003
95,2020-11-19,11.305626719802637
971,2020-11-19,4.917279411764706
972,2020-11-19,7.140880154995849
973,2020-11-19,5.174603174603175
974,2020-11-19,3.9251246842412075
975,2020-11-19,0
976,2020-11-19,8.81057268722467
977,2020-11-19,5.054945054945055
978,2020-11-19,7.435897435897436
01,2020-11-20,13.707880813143971
02,2020-11-20,9.118571863272138
03,2020-11-20,8.281115616169062
04,2020-11-20,9.208053691275168
05,2020-11-20,14.426321709786277
06,2020-11-20,7.297696061741006
07,2020-11-20,11.887050250493395
08,2020-11-20,10.83743842364532
09,2020-11-20,3.657262277951933
10,2020-11-20,9.781684150836405
11,2020-11-20,4.476040021063718
12,2020-11-20,5.084249084249085
13,2020-11-20,6.677089749056394
14,2020-11-20,5.547841036831317
15,2020-11-20,6.573816155988858
16,2020-11-20,5.545260156806842
17,2020-11-20,2.915171145933643
18,2020-11-20,7.756511728306231
19,2020-11-20,5.532398635846912
21,2020-11-20,8.40996620293956
22,2020-11-20,5.033124769966875
23,2020-11-20,4.917005950516756
24,2020-11-20,5.698835274542429
25,2020-11-20,12.132275503756231
26,2020-11-20,11.072914781979373
27,2020-11-20,9.02883837930105
28,2020-11-20,9.100101112234581
29,2020-11-20,2.978069801177575
2A,2020-11-20,2.687322162503952
2B,2020-11-20,2.547146705853539
30,2020-11-20,7.5396154063046295
31,2020-11-20,5.454676726471969
32,2020-11-20,6.668651384340578
33,2020-11-20,5.895341134908368
34,2020-11-20,5.348059875018166
35,2020-11-20,5.466714048803601
36,2020-11-20,6.036077705827937
37,2020-11-20,6.371059627800987
38,2020-11-20,14.891380518570427
39,2020-11-20,10.042155977115327
40,2020-11-20,6.680937359170798
41,2020-11-20,7.702808112324493
42,2020-11-20,12.928077674001374
43,2020-11-20,13.718345782474039
44,2020-11-20,6.415002237318472
45,2020-11-20,8.9204257475925
46,2020-11-20,6.225563909774436
47,2020-11-20,7.5104687288936915
48,2020-11-20,11.710677382319174
49,2020-11-20,6.554185593770279
50,2020-11-20,6.174752652282751
51,2020-11-20,6.88948887440648
52,2020-11-20,8.687943262411348
53,2020-11-20,8.665511265164644
54,2020-11-20,7.087426059586477
55,2020-11-20,8.480290456431536
56,2020-11-20,5.888143176733781
57,2020-11-20,8.874458874458876
58,2020-11-20,6.656694091249066
59,2020-11-20,8.835745947118811
60,2020-11-20,9.411921767572258
61,2020-11-20,8.050449483429492
62,2020-11-20,9.142951962167094
63,2020-11-20,7.356443503572374
64,2020-11-20,6.778433775203298
65,2020-11-20,10.323816155988858
66,2020-11-20,3.391866913123845
67,2020-11-20,7.197977647684938
68,2020-11-20,8.24388149420352
69,2020-11-20,11.979541482471472
70,2020-11-20,9.808323260231393
71,2020-11-20,10.478037139234843
72,2020-11-20,7.4460163812360385
73,2020-11-20,16.254704506154003
74,2020-11-20,19.681135468818354
75,2020-11-20,6.217722670913434
76,2020-11-20,8.064576826101682
77,2020-11-20,10.401623668084774
78,2020-11-20,9.027896628444292
79,2020-11-20,5.855952126522761
80,2020-11-20,7.401375316684764
81,2020-11-20,6.516194848252997
82,2020-11-20,7.581360946745562
83,2020-11-20,6.339944154077469
84,2020-11-20,8.670729937599768
85,2020-11-20,5.802959220498015
86,2020-11-20,5.702586637371417
87,2020-11-20,6.868881399454341
88,2020-11-20,8.192161820480406
89,2020-11-20,11.15321589512495
90,2020-11-20,12.303120356612183
91,2020-11-20,8.78715073856558
92,2020-11-20,7.1675154663841125
93,2020-11-20,10.913769980789445
94,2020-11-20,9.633896763435155
95,2020-11-20,10.658813470764262
971,2020-11-20,4.79014598540146
972,2020-11-20,6.4792899408284015
973,2020-11-20,5.41573749601784
974,2020-11-20,4.069495489475443
975,2020-11-20,0
976,2020-11-20,8.056640625
977,2020-11-20,4.326923076923077
978,2020-11-20,7.988980716253444
01,2020-11-21,13.200786848391177
02,2020-11-21,8.697874080130825
03,2020-11-21,8.430414631091068
04,2020-11-21,8.993630573248408
05,2020-11-21,13.991769547325102
06,2020-11-21,7.206835813064498
07,2020-11-21,11.145655215296129
08,2020-11-21,10.587238848108413
09,2020-11-21,3.633217993079585
10,2020-11-21,9.89136649514008
11,2020-11-21,4.376012965964344
12,2020-11-21,4.861520329994107
13,2020-11-21,6.609999057285611
14,2020-11-21,5.393468950749464
15,2020-11-21,6.14950634696756
16,2020-11-21,5.456585776406228
17,2020-11-21,2.821154343887499
18,2020-11-21,7.570422535211267
19,2020-11-21,5.496987951807228
21,2020-11-21,8.21617228768793
22,2020-11-21,4.829970104633782
23,2020-11-21,4.89556135770235
24,2020-11-21,5.534431770173215
25,2020-11-21,12.122722095671982
26,2020-11-21,10.728177295341474
27,2020-11-21,8.62611195974481
28,2020-11-21,8.868861024033437
29,2020-11-21,2.779445826541992
2A,2020-11-21,2.5324469768914213
2B,2020-11-21,2.534730684864733
30,2020-11-21,7.339763712116889
31,2020-11-21,5.274445656125045
32,2020-11-21,6.38996715437444
33,2020-11-21,5.745169171540683
34,2020-11-21,5.189100655151877
35,2020-11-21,5.177914110429447
36,2020-11-21,5.946717411988582
37,2020-11-21,6.233741208208883
38,2020-11-21,14.464367492161905
39,2020-11-21,9.688793499923348
40,2020-11-21,6.7332803451799705
41,2020-11-21,7.716109069812416
42,2020-11-21,12.524776343279584
43,2020-11-21,13.63468634686347
44,2020-11-21,6.144739036184759
45,2020-11-21,8.636422891409204
46,2020-11-21,5.795847750865052
47,2020-11-21,7.492521076964917
48,2020-11-21,11.455289304500292
49,2020-11-21,6.26027487341356
50,2020-11-21,6.047179978445695
51,2020-11-21,6.666045123997763
52,2020-11-21,8.3257299270073
53,2020-11-21,8.15093106827834
54,2020-11-21,6.889169457100511
55,2020-11-21,8.427835051546392
56,2020-11-21,5.508784773060029
57,2020-11-21,8.70023419203747
58,2020-11-21,6.536566881394467
59,2020-11-21,8.69275127484154
60,2020-11-21,9.201706276660573
61,2020-11-21,7.282392026578073
62,2020-11-21,8.752469658481512
63,2020-11-21,7.0339663011500395
64,2020-11-21,6.63153764224452
65,2020-11-21,10.047762250132672
66,2020-11-21,3.248237759573252
67,2020-11-21,7.115469444538699
68,2020-11-21,8.1095741795497691
69,2020-11-21,11.676835682726699
70,2020-11-21,9.71830985915493
71,2020-11-21,10.289582549830763
72,2020-11-21,7.430162234808487
73,2020-11-21,15.91236371117054
74,2020-11-21,19.36640186010463
75,2020-11-21,5.984092361248815
76,2020-11-21,7.960085313833029
77,2020-11-21,9.98953366670543
78,2020-11-21,8.834027364663891
79,2020-11-21,5.482123510292524
80,2020-11-21,7.043030525928651
81,2020-11-21,6.431241139322077
82,2020-11-21,7.690868263473054
83,2020-11-21,6.2398557258791705
84,2020-11-21,8.376886271623114
85,2020-11-21,5.564480794508544
86,2020-11-21,5.532043530834341
87,2020-11-21,6.558463067240808
88,2020-11-21,7.938118184123763
89,2020-11-21,10.814517830765984
90,2020-11-21,12.02851202851203
91,2020-11-21,8.686115376178986
92,2020-11-21,6.922816519972919
93,2020-11-21,10.919803831633914
94,2020-11-21,9.38352835620023
95,2020-11-21,10.245997292629418
971,2020-11-21,4.670329670329671
972,2020-11-21,6.765140324963072
973,2020-11-21,5.14122500793399
974,2020-11-21,3.877330451229397
975,2020-11-21,0
976,2020-11-21,8.3
977,2020-11-21,4.5893719806763285
978,2020-11-21,7.629427792915531
01,2020-11-22,13.159379407616361
02,2020-11-22,8.628092414639132
03,2020-11-22,8.509838325604713
04,2020-11-22,8.82278159166031
05,2020-11-22,13.355227148330599
06,2020-11-22,7.2365700537573785
07,2020-11-22,11.020408163265307
08,2020-11-22,10.448386646179635
09,2020-11-22,3.633217993079585
10,2020-11-22,9.745945170087555
11,2020-11-22,4.29613617941097
12,2020-11-22,4.811097992916174
13,2020-11-22,6.570899852586018
14,2020-11-22,5.293880837359098
15,2020-11-22,6.016949152542373
16,2020-11-22,5.416432189082724
17,2020-11-22,2.7003709774825295
18,2020-11-22,7.535252643948296
19,2020-11-22,5.507518796992481
21,2020-11-22,8.071202145818093
22,2020-11-22,4.839166116404113
23,2020-11-22,4.831237590999338
24,2020-11-22,5.525796447702284
25,2020-11-22,12.13398085987716
26,2020-11-22,10.665335390759735
27,2020-11-22,8.697615606936417
28,2020-11-22,8.79605604566684
29,2020-11-22,2.7679876214218173
2A,2020-11-22,2.5388765471278956
2B,2020-11-22,2.546523016650343
30,2020-11-22,7.291072853722494
31,2020-11-22,5.2803105203412795
32,2020-11-22,6.278026905829597
33,2020-11-22,5.6607978604858475
34,2020-11-22,5.13126491646778
35,2020-11-22,4.961029320796734
36,2020-11-22,5.935637663885578
37,2020-11-22,6.138328530259366
38,2020-11-22,14.404188776048072
39,2020-11-22,9.634146341463415
40,2020-11-22,6.737105203362873
41,2020-11-22,7.635942923254917
42,2020-11-22,12.388524766304931
43,2020-11-22,13.491625253083011
44,2020-11-22,5.931667860302482
45,2020-11-22,8.464592984778292
46,2020-11-22,5.698582586057275
47,2020-11-22,7.493150684931507
48,2020-11-22,11.39018691588785
49,2020-11-22,6.248765391453216
50,2020-11-22,6.0348948374761
51,2020-11-22,6.6816605753912475
52,2020-11-22,8.257299270072993
53,2020-11-22,8.104906937394247
54,2020-11-22,6.879701312249492
55,2020-11-22,8.476753146673516
56,2020-11-22,5.414364640883978
57,2020-11-22,8.686663806217576
58,2020-11-22,6.473594548551959
59,2020-11-22,8.639123022259046
60,2020-11-22,9.074495118362979
61,2020-11-22,7.229232386961093
62,2020-11-22,8.708920851111927
63,2020-11-22,7.01978731996231
64,2020-11-22,6.641302523359258
65,2020-11-22,10.270657823982793
66,2020-11-22,3.1729394949976184
67,2020-11-22,7.1162191483591
68,2020-11-22,8.080533999023173
69,2020-11-22,11.585832212464066
70,2020-11-22,9.631977460820567
71,2020-11-22,10.245809215966323
72,2020-11-22,7.316367842683633
73,2020-11-22,15.70410166339498
74,2020-11-22,19.34716082964978
75,2020-11-22,5.956222968671102
76,2020-11-22,7.769839737401043
77,2020-11-22,9.9242833964305035
78,2020-11-22,8.79144293871985
79,2020-11-22,5.453955199653717
80,2020-11-22,7.075341837202901
81,2020-11-22,6.3931052225366605
82,2020-11-22,7.646400596792241
83,2020-11-22,6.185010614183428
84,2020-11-22,8.283587589358095
85,2020-11-22,5.508815568073744
86,2020-11-22,5.524306950582563
87,2020-11-22,6.515580736543909
88,2020-11-22,7.9756159512319025
89,2020-11-22,10.711261642675698
90,2020-11-22,12.033195020746888
91,2020-11-22,8.599779492833518
92,2020-11-22,6.926114692678976
93,2020-11-22,10.814513013241545
94,2020-11-22,9.376867901972505
95,2020-11-22,10.285127630780718
971,2020-11-22,4.9862763037511435
972,2020-11-22,6.708037825059102
973,2020-11-22,5.066079295154185
974,2020-11-22,3.9288612388423045
975,2020-11-22,0
976,2020-11-22,8.025922233300099
977,2020-11-22,4.271356783919598
978,2020-11-22,8.174386920980927
01,2020-11-23,12.135995196637646
02,2020-11-23,8.601261242634136
03,2020-11-23,8.460727464417502
04,2020-11-23,8.253621207980324
05,2020-11-23,12.024957458876914
06,2020-11-23,6.514259499961771
07,2020-11-23,10.330857528696827
08,2020-11-23,9.717265989569036
09,2020-11-23,3.4120734908136483
10,2020-11-23,9.315560880635015
11,2020-11-23,3.774409793063247
12,2020-11-23,4.530046224961479
13,2020-11-23,6.101711717665719
14,2020-11-23,4.819191847710707
15,2020-11-23,4.360812425328555
16,2020-11-23,5.083947905225169
17,2020-11-23,2.608267716535433
